temperature,humidity,wind_speed,UVA,AOD,sex,age,height,weight,BMI,comfort_temperature,comfort_humidity,comfort_wind,comfort_UVA,comfort_AOD,age_group,BMI_group
21.7,66.3,10.1,2.4,0.08,male,77,182.1,74.6,22.5,0.9349999999999999,0.674,0.495,0.8,0.8200000000000001,elderly,normal
35.9,41.8,0.3,1.5,0.4,male,77,187.3,79.9,22.8,0.15500000000000008,0.836,0.985,0.875,0.5,elderly,normal
37.9,42.4,11.3,4.1,0.51,male,36,181.7,64.0,19.4,0.25500000000000006,0.848,0.43499999999999994,0.6583333333333334,0.49,middle,normal
19.1,43.8,4.0,1.7,0.23,male,66,157.5,82.2,33.1,0.905,0.8759999999999999,0.8,0.8583333333333334,0.67,elderly,obese
35.9,67.6,4.7,12.0,0.16,female,80,150.3,61.8,27.4,0.25500000000000006,0.6480000000000001,0.765,0.0,0.74,elderly,overweight
33.4,24.1,7.9,0.6,0.88,male,39,177.1,59.9,19.1,0.4800000000000001,0.482,0.605,0.95,0.12,middle,normal
37.9,85.0,3.2,5.3,0.94,female,41,162.4,47.1,17.9,0.3550000000000001,0.30000000000000004,0.84,0.45833333333333337,0.06000000000000005,middle,underweight
17.4,35.6,13.3,5.4,0.12,female,47,172.9,62.4,20.9,0.72,0.712,0.33499999999999996,0.45000000000000007,0.88,middle,normal
27.3,90.0,1.3,3.6,0.38,male,75,185.4,57.8,16.8,0.7849999999999999,0.19999999999999996,0.935,0.7,0.52,elderly,underweight
18.2,32.0,6.7,6.9,0.96,male,48,163.4,64.0,24.0,0.86,0.64,0.665,0.42499999999999993,0.040000000000000036,middle,normal
34.7,74.0,12.7,1.8,0.13,female,81,166.2,79.2,28.7,0.21499999999999986,0.52,0.365,0.75,0.77,elderly,overweight
10.2,35.6,9.2,9.4,0.66,male,36,172.8,44.1,14.8,0.45999999999999996,0.712,0.54,0.21666666666666667,0.33999999999999997,middle,underweight
26.9,25.7,4.4,4.0,0.97,male,65,157.0,40.4,16.4,0.805,0.514,0.78,0.6666666666666667,0.0,elderly,underweight
20.2,81.2,6.3,7.1,0.98,female,62,162.4,58.8,22.3,0.86,0.3759999999999999,0.685,0.30833333333333335,0.0,senior,normal
19.7,80.1,10.6,8.6,0.5,female,72,170.2,76.9,26.5,0.835,0.39800000000000013,0.47,0.18333333333333332,0.4,elderly,overweight
29.3,48.2,14.6,10.7,0.2,male,72,167.0,74.3,26.6,0.485,0.9640000000000001,0.27,0.10833333333333339,0.7000000000000001,elderly,overweight
35.5,69.2,13.4,10.0,0.24,female,35,176.1,58.5,18.9,0.475,0.6159999999999999,0.22999999999999995,0.06666666666666662,0.76,middle,normal
28.3,59.0,5.1,7.3,0.9,male,80,197.7,87.5,22.4,0.5349999999999999,0.8200000000000001,0.745,0.3916666666666667,0.0,elderly,normal
35.6,79.7,15.0,4.7,0.92,male,64,171.0,60.1,20.6,0.36999999999999994,0.4059999999999999,0.25,0.6083333333333334,0.0,senior,normal
17.9,42.1,0.1,6.0,0.63,male,74,161.6,76.9,29.4,0.945,0.8420000000000001,0.995,0.5,0.27,elderly,overweight
25.6,56.7,0.4,9.2,0.78,female,62,184.2,64.6,19.0,0.8699999999999999,0.8659999999999999,0.98,0.1333333333333334,0.11999999999999997,senior,normal
23.5,54.0,12.4,10.5,0.75,female,50,154.1,57.0,24.0,0.975,0.92,0.28,0.024999999999999994,0.25,senior,normal
10.3,44.8,3.0,1.2,0.68,female,34,156.1,60.9,25.0,0.36500000000000005,0.8959999999999999,0.85,0.8,0.31999999999999995,middle,overweight
26.7,82.4,0.9,4.6,0.84,female,21,164.0,81.0,30.1,0.915,0.15199999999999986,0.955,0.5166666666666667,0.16000000000000003,young,obese
29.8,31.6,3.6,9.3,0.7,female,37,167.2,75.4,27.0,0.76,0.632,0.8200000000000001,0.12499999999999997,0.30000000000000004,middle,overweight
27.8,30.5,6.4,5.2,0.56,male,64,163.8,84.5,31.5,0.76,0.61,0.6799999999999999,0.5666666666666667,0.33999999999999997,senior,obese
32.1,60.4,11.0,4.0,0.28,male,32,169.7,75.4,26.2,0.5449999999999999,0.792,0.44999999999999996,0.6666666666666667,0.72,middle,overweight
27.1,66.0,9.4,4.9,0.76,male,64,172.7,45.8,15.4,0.7949999999999999,0.6799999999999999,0.53,0.5916666666666666,0.13999999999999999,senior,underweight
12.0,33.6,3.6,7.2,0.5,male,26,180.7,101.7,31.1,0.65,0.672,0.8200000000000001,0.4,0.5,young,obese
13.5,47.4,7.5,12.0,0.33,female,33,170.9,75.6,25.9,0.525,0.948,0.625,0.0,0.6699999999999999,middle,overweight
27.9,86.3,13.9,5.9,0.81,male,78,164.4,77.7,28.7,0.7550000000000001,0.274,0.20499999999999993,0.5083333333333333,0.08999999999999994,elderly,overweight
18.2,37.3,12.2,2.5,0.71,female,27,180.1,64.3,19.8,0.76,0.746,0.39,0.6916666666666667,0.29000000000000004,young,normal
12.4,66.8,4.8,2.0,0.94,male,67,161.8,86.7,33.1,0.67,0.664,0.76,0.8333333333333334,0.0,elderly,obese
22.9,71.8,14.7,0.5,0.21,female,20,153.7,53.6,22.7,0.9949999999999999,0.5640000000000001,0.165,0.8583333333333334,0.79,young,normal
26.6,51.4,10.6,6.7,0.67,female,68,182.1,79.1,23.9,0.9199999999999999,0.972,0.47,0.3416666666666667,0.22999999999999995,elderly,normal
19.9,85.6,0.9,6.5,0.28,male,36,181.4,38.8,11.8,0.945,0.28800000000000014,0.955,0.45833333333333337,0.72,middle,underweight
31.6,71.6,0.5,2.5,0.91,male,59,162.1,80.2,30.5,0.4699999999999999,0.36800000000000005,0.975,0.7916666666666666,0.08999999999999997,senior,obese
29.3,52.1,2.5,8.3,0.14,male,52,166.0,53.8,19.5,0.6849999999999999,0.958,0.875,0.30833333333333324,0.86,senior,normal
20.0,59.9,10.9,8.9,0.67,male,63,160.8,74.2,28.7,0.85,0.802,0.355,0.2583333333333333,0.22999999999999995,senior,overweight
32.6,68.5,2.8,3.1,0.8,female,43,173.3,90.4,30.1,0.5199999999999999,0.63,0.86,0.6416666666666667,0.19999999999999996,middle,obese
29.5,61.5,7.7,4.1,0.39,male,81,187.3,82.3,23.5,0.475,0.77,0.615,0.6583333333333334,0.51,elderly,normal
29.1,81.5,1.4,11.9,0.96,male,54,177.0,88.4,28.2,0.695,0.37,0.93,0.008333333333333304,0.040000000000000036,senior,overweight
26.6,45.0,13.8,4.5,0.86,female,66,180.4,86.8,26.7,0.9199999999999999,0.9,0.30999999999999994,0.525,0.04000000000000001,elderly,overweight
10.3,41.0,5.2,9.1,0.33,male,38,178.2,62.1,19.6,0.465,0.8200000000000001,0.74,0.2416666666666667,0.6699999999999999,middle,normal
30.9,35.0,13.6,5.4,0.06,male,81,170.0,79.0,27.3,0.4050000000000001,0.7,0.32000000000000006,0.55,0.84,elderly,overweight
21.3,22.6,14.2,9.5,0.33,male,22,180.8,44.1,13.5,0.915,0.45200000000000007,0.19000000000000003,0.20833333333333337,0.6699999999999999,young,underweight
38.3,23.0,0.1,9.2,0.32,male,21,177.5,59.7,18.9,0.23500000000000015,0.45999999999999996,0.995,0.2333333333333334,0.6799999999999999,young,normal
34.5,80.9,7.0,8.0,0.9,male,56,184.4,90.9,26.7,0.425,0.3819999999999999,0.65,0.33333333333333337,0.09999999999999998,senior,overweight
27.6,67.5,0.4,10.3,0.97,female,52,165.4,64.2,23.5,0.8699999999999999,0.65,0.98,0.0416666666666666,0.030000000000000027,senior,normal
17.6,66.2,13.6,11.3,0.12,male,18,152.6,42.0,18.0,0.8300000000000001,0.6759999999999999,0.12000000000000005,0.05833333333333324,0.88,young,underweight
16.1,63.0,7.8,7.0,0.5,male,41,180.5,100.2,30.8,0.8550000000000001,0.74,0.61,0.41666666666666663,0.5,middle,obese
20.2,79.4,1.1,2.8,0.57,male,74,173.5,78.4,26.0,0.86,0.4119999999999999,0.945,0.7666666666666667,0.33000000000000007,elderly,overweight
24.3,53.6,1.7,4.8,0.14,male,58,167.0,81.5,29.2,0.9349999999999999,0.9279999999999999,0.915,0.6000000000000001,0.86,senior,overweight
18.9,80.9,5.8,9.1,0.41,male,71,167.6,55.3,19.7,0.8949999999999999,0.3819999999999999,0.71,0.2416666666666667,0.4900000000000001,elderly,normal
25.4,45.2,14.1,7.8,0.35,female,63,195.5,74.3,19.4,0.8800000000000001,0.904,0.29500000000000004,0.24999999999999997,0.55,senior,normal
15.0,84.9,10.4,2.1,0.56,male,77,163.6,73.9,27.6,0.7,0.30199999999999994,0.38,0.825,0.33999999999999997,elderly,overweight
39.3,68.9,13.0,0.6,0.68,female,77,161.5,57.7,22.1,0.08500000000000014,0.6219999999999999,0.24999999999999997,0.85,0.21999999999999995,elderly,normal
13.2,38.0,5.5,8.2,0.72,female,74,170.9,67.5,23.1,0.51,0.76,0.725,0.21666666666666676,0.18000000000000002,elderly,normal
38.0,59.5,0.6,3.0,0.18,male,48,181.8,47.5,14.4,0.25,0.81,0.97,0.75,0.8200000000000001,middle,underweight
37.4,57.3,14.6,6.0,0.82,male,41,192.8,64.8,17.4,0.2800000000000001,0.8540000000000001,0.17,0.5,0.18000000000000005,middle,underweight
25.8,29.7,0.3,9.0,0.69,male,53,176.6,84.6,27.1,0.86,0.594,0.985,0.25,0.31000000000000005,senior,overweight
31.7,61.4,14.2,6.8,0.89,male,47,157.3,58.8,23.8,0.5650000000000001,0.772,0.19000000000000003,0.43333333333333335,0.10999999999999999,middle,normal
23.1,42.0,5.5,1.0,0.48,female,41,189.7,98.6,27.4,0.9949999999999999,0.84,0.725,0.8166666666666667,0.52,middle,overweight
28.9,23.7,0.2,2.2,0.9,male,47,169.8,48.5,16.8,0.7050000000000001,0.474,0.99,0.8166666666666667,0.09999999999999998,middle,underweight
20.2,86.4,10.3,2.6,0.87,male,24,161.6,66.1,25.3,0.86,0.2719999999999999,0.385,0.7833333333333333,0.13,young,overweight
19.0,64.9,14.7,3.1,0.47,male,52,159.2,60.2,23.8,0.9,0.702,0.165,0.7416666666666667,0.53,senior,normal
27.3,81.4,14.5,6.8,0.41,male,72,178.4,67.3,21.1,0.7849999999999999,0.3719999999999999,0.275,0.43333333333333335,0.4900000000000001,elderly,normal
24.9,67.3,2.4,6.0,0.94,male,31,172.4,90.6,30.5,0.905,0.6540000000000001,0.88,0.5,0.06000000000000005,middle,obese
27.4,45.0,2.7,2.4,0.73,male,27,173.5,55.2,18.3,0.78,0.9,0.865,0.8,0.27,young,underweight
18.6,55.9,8.5,0.8,0.93,female,33,182.9,63.2,18.9,0.78,0.882,0.575,0.8333333333333334,0.06999999999999995,middle,normal
21.0,67.3,9.6,2.1,0.81,female,71,162.0,79.8,30.4,0.9,0.6540000000000001,0.42000000000000004,0.725,0.08999999999999994,elderly,obese
12.5,87.2,11.1,11.8,0.63,male,61,183.7,71.4,21.2,0.575,0.2559999999999999,0.44500000000000006,0.016666666666666607,0.27,senior,normal
11.6,37.8,2.7,5.6,0.16,male,62,164.8,72.6,26.7,0.53,0.756,0.865,0.5333333333333334,0.74,senior,overweight
17.6,81.2,14.4,10.4,0.33,male,73,191.6,55.5,15.1,0.8300000000000001,0.3759999999999999,0.18000000000000002,0.1333333333333333,0.57,elderly,underweight
12.2,84.7,9.6,10.2,0.97,female,74,176.0,68.9,22.2,0.45999999999999996,0.30599999999999994,0.52,0.05000000000000002,0.0,elderly,normal
13.1,66.9,12.7,6.1,0.35,male,38,160.8,87.0,33.6,0.705,0.6619999999999999,0.265,0.4916666666666667,0.65,middle,obese
34.4,85.2,8.1,8.5,0.14,female,67,149.7,45.9,20.5,0.33000000000000007,0.29599999999999993,0.495,0.19166666666666662,0.76,elderly,normal
11.2,47.9,6.2,2.3,0.72,male,50,178.1,59.5,18.8,0.51,0.958,0.69,0.8083333333333333,0.28,senior,normal
29.8,86.7,14.7,8.3,0.75,male,24,166.3,42.8,15.5,0.6599999999999999,0.2659999999999999,0.165,0.30833333333333324,0.25,young,underweight
18.2,69.2,8.7,3.3,0.32,male,32,168.4,78.1,27.5,0.86,0.6159999999999999,0.5650000000000001,0.7250000000000001,0.6799999999999999,middle,overweight
36.1,22.9,13.0,10.0,0.33,male,49,177.7,88.4,28.0,0.3449999999999999,0.45799999999999996,0.35,0.16666666666666663,0.6699999999999999,middle,overweight
24.5,83.5,14.3,1.0,0.5,female,37,180.1,67.2,20.7,0.925,0.32999999999999996,0.2849999999999999,0.8166666666666667,0.5,middle,normal
19.2,53.9,10.1,9.3,0.07,female,32,182.2,54.9,16.5,0.8099999999999999,0.922,0.395,0.12499999999999997,0.9299999999999999,middle,underweight
25.5,52.2,8.2,1.2,0.8,male,65,158.3,55.4,22.1,0.875,0.956,0.4900000000000001,0.9,0.09999999999999995,elderly,normal
21.5,59.7,0.1,10.6,0.35,male,38,184.3,65.5,19.3,0.925,0.8059999999999999,0.995,0.1166666666666667,0.65,middle,normal
26.9,30.5,0.6,3.7,0.86,female,59,164.2,65.5,24.3,0.905,0.61,0.97,0.5916666666666667,0.14,senior,normal
13.4,52.8,3.0,7.9,0.81,female,43,147.4,83.7,38.5,0.62,0.9440000000000001,0.85,0.24166666666666667,0.18999999999999995,middle,obese
39.9,78.2,2.8,5.9,0.68,female,31,158.2,60.0,24.0,0.25500000000000006,0.43599999999999994,0.86,0.4083333333333333,0.31999999999999995,middle,normal
22.8,21.1,3.8,4.4,0.36,female,74,172.2,76.5,25.8,0.99,0.42200000000000004,0.81,0.5333333333333333,0.54,elderly,overweight
20.4,39.1,4.6,7.7,0.54,male,54,160.2,65.4,25.5,0.8699999999999999,0.782,0.77,0.3583333333333333,0.45999999999999996,senior,overweight
31.3,20.2,5.4,11.4,0.47,female,75,169.1,58.8,20.6,0.485,0.404,0.73,0.0,0.43000000000000005,elderly,normal
20.9,49.1,6.3,0.5,0.37,male,38,173.4,65.0,21.6,0.8949999999999999,0.982,0.685,0.9583333333333334,0.63,middle,normal
35.0,71.0,1.5,11.0,0.86,female,20,168.2,75.0,26.5,0.5,0.5800000000000001,0.925,0.0,0.14,young,overweight
23.6,75.9,0.6,7.3,0.51,female,54,165.1,83.7,30.7,0.97,0.28199999999999986,0.97,0.29166666666666674,0.49,senior,obese
31.6,86.2,10.1,9.7,0.84,female,66,157.5,66.2,26.7,0.4699999999999999,0.2759999999999999,0.395,0.09166666666666676,0.060000000000000026,elderly,overweight
13.2,62.6,8.1,4.6,0.15,female,36,170.2,51.9,17.9,0.51,0.748,0.595,0.5166666666666667,0.85,middle,underweight
35.4,37.8,6.7,5.7,0.18,female,29,149.4,85.0,38.1,0.38000000000000006,0.756,0.665,0.42499999999999993,0.8200000000000001,young,obese
32.1,84.7,9.5,10.4,0.98,male,78,163.1,56.5,21.2,0.3449999999999999,0.30599999999999994,0.42500000000000004,0.1333333333333333,0.0,elderly,normal
16.4,74.3,12.4,5.0,0.61,male,58,160.7,73.9,28.6,0.8699999999999999,0.514,0.28,0.5833333333333333,0.39,senior,overweight
14.4,60.2,6.4,6.4,0.53,female,50,167.6,69.6,24.8,0.5700000000000001,0.7959999999999999,0.6799999999999999,0.3666666666666667,0.47,senior,normal
19.5,68.7,9.6,0.2,0.55,female,67,167.9,67.6,24.0,0.825,0.6259999999999999,0.52,0.8833333333333333,0.35,elderly,normal
39.3,84.7,14.3,1.9,0.25,male,50,179.6,62.7,19.4,0.18500000000000014,0.30599999999999994,0.2849999999999999,0.8416666666666667,0.75,senior,normal
17.7,69.9,12.6,7.7,0.73,female,41,185.8,79.3,23.0,0.735,0.6019999999999999,0.37,0.2583333333333333,0.27,middle,normal
23.7,45.8,6.4,8.6,0.13,female,78,158.8,16.3,6.5,0.9650000000000001,0.9159999999999999,0.6799999999999999,0.18333333333333332,0.77,elderly,underweight
10.9,69.9,9.7,7.0,0.59,male,78,189.9,87.0,24.1,0.495,0.6019999999999999,0.515,0.41666666666666663,0.31000000000000005,elderly,normal
21.9,22.8,2.7,1.7,0.59,female,45,162.2,56.3,21.4,0.945,0.45599999999999996,0.865,0.7583333333333334,0.41000000000000003,middle,normal
27.1,47.0,8.4,5.3,0.92,female,75,171.7,76.1,25.8,0.8949999999999999,0.94,0.58,0.45833333333333337,0.0,elderly,overweight
38.6,48.4,14.7,4.3,0.55,male,60,175.1,75.3,24.6,0.21999999999999992,0.968,0.265,0.6416666666666666,0.44999999999999996,senior,normal
25.5,31.7,7.8,5.9,0.18,male,58,194.4,89.1,23.6,0.875,0.634,0.61,0.5083333333333333,0.8200000000000001,senior,normal
34.6,21.6,13.9,10.4,0.59,male,56,164.6,73.0,26.9,0.41999999999999993,0.43200000000000005,0.20499999999999993,0.1333333333333333,0.41000000000000003,senior,overweight
26.4,29.3,6.1,9.3,0.14,female,66,152.0,57.6,24.9,0.93,0.5860000000000001,0.6950000000000001,0.12499999999999997,0.76,elderly,normal
11.2,65.8,15.0,1.0,0.24,male,34,184.9,45.9,13.4,0.51,0.684,0.15,0.9166666666666666,0.76,middle,underweight
19.5,76.2,8.7,10.7,0.08,male,82,161.7,64.8,24.8,0.925,0.476,0.4650000000000001,0.10833333333333339,0.8200000000000001,elderly,normal
27.3,89.2,0.6,5.7,0.54,male,22,166.4,40.6,14.7,0.7849999999999999,0.21599999999999997,0.97,0.5249999999999999,0.45999999999999996,young,underweight
38.5,44.2,8.8,8.9,0.13,male,19,158.8,60.6,24.0,0.225,0.8840000000000001,0.45999999999999996,0.2583333333333333,0.87,young,normal
35.8,62.0,4.1,1.7,0.5,male,39,166.4,65.6,23.7,0.36000000000000015,0.76,0.795,0.8583333333333334,0.5,middle,normal
16.9,85.6,0.5,8.0,0.94,male,74,161.6,59.7,22.9,0.7949999999999999,0.28800000000000014,0.975,0.33333333333333337,0.0,elderly,normal
16.6,31.7,12.3,2.8,0.73,female,83,176.8,70.6,22.6,0.68,0.634,0.385,0.6666666666666667,0.17,elderly,normal
16.0,70.2,4.1,5.3,0.12,female,33,170.8,66.5,22.8,0.65,0.5959999999999999,0.795,0.45833333333333337,0.88,middle,normal
37.7,72.8,11.9,0.2,0.26,male,68,163.2,65.1,24.4,0.06499999999999986,0.544,0.30500000000000005,0.9833333333333333,0.64,elderly,normal
35.6,26.2,4.3,1.8,0.69,male,56,180.0,33.6,10.4,0.36999999999999994,0.524,0.785,0.85,0.31000000000000005,senior,underweight
33.2,80.3,2.9,1.1,0.9,male,57,172.5,50.6,17.0,0.4899999999999999,0.394,0.855,0.9083333333333333,0.09999999999999998,senior,underweight
21.8,76.9,14.6,2.9,0.08,female,55,151.5,79.6,34.7,0.9400000000000001,0.26199999999999984,0.17,0.6583333333333333,0.92,senior,obese
25.1,22.3,5.4,1.2,0.82,female,77,179.2,82.1,25.6,0.8949999999999999,0.44600000000000006,0.73,0.8,0.08000000000000004,elderly,overweight
23.9,26.4,9.0,8.3,0.58,female,76,171.8,42.4,14.4,0.9550000000000001,0.528,0.55,0.20833333333333323,0.32000000000000006,elderly,underweight
17.6,23.4,9.1,0.3,0.57,female,27,183.9,57.8,17.1,0.7300000000000001,0.46799999999999997,0.545,0.875,0.43000000000000005,young,underweight
25.2,43.4,8.4,7.4,0.96,female,81,171.2,86.1,29.4,0.89,0.868,0.58,0.2833333333333333,0.0,elderly,overweight
10.9,55.7,13.7,1.7,0.76,female,80,162.1,59.2,22.5,0.395,0.8859999999999999,0.21500000000000005,0.7583333333333334,0.13999999999999999,elderly,normal
14.0,57.3,10.1,11.3,0.86,female,66,168.0,68.3,24.2,0.55,0.8540000000000001,0.495,0.0,0.04000000000000001,elderly,normal
36.6,38.7,6.1,11.2,0.39,female,81,178.0,91.6,28.9,0.11999999999999993,0.774,0.6950000000000001,0.0,0.51,elderly,overweight
32.6,83.8,12.9,2.7,0.58,female,49,162.3,64.6,24.5,0.6199999999999999,0.32400000000000007,0.255,0.675,0.42000000000000004,middle,normal
22.7,45.8,2.7,7.4,0.63,male,24,165.6,62.4,22.8,0.985,0.9159999999999999,0.865,0.3833333333333333,0.37,young,normal
25.5,23.2,8.2,0.3,0.36,male,38,167.8,67.6,24.0,0.875,0.46399999999999997,0.5900000000000001,0.975,0.64,middle,normal
21.1,41.0,14.3,11.2,0.59,male,37,158.5,97.8,38.9,0.905,0.8200000000000001,0.18499999999999991,0.06666666666666676,0.41000000000000003,middle,obese
32.2,57.2,9.4,6.3,0.27,male,43,162.4,76.7,29.1,0.43999999999999984,0.856,0.43000000000000005,0.475,0.73,middle,overweight
33.5,48.6,12.3,0.5,0.19,female,32,171.7,70.3,23.8,0.575,0.972,0.385,0.8583333333333334,0.81,middle,normal
32.9,39.2,9.8,4.1,0.41,female,31,182.0,62.1,18.7,0.6050000000000001,0.784,0.51,0.5583333333333335,0.5900000000000001,middle,normal
31.7,29.2,12.6,0.9,0.75,male,44,173.2,78.1,26.0,0.5650000000000001,0.584,0.37,0.925,0.25,middle,overweight
16.1,77.3,14.2,4.7,0.92,female,57,169.5,79.9,27.8,0.655,0.45400000000000007,0.29000000000000004,0.5083333333333334,0.07999999999999996,senior,overweight
20.1,89.7,4.1,8.0,0.48,male,75,161.7,53.9,20.6,0.8550000000000001,0.20599999999999996,0.795,0.33333333333333337,0.42000000000000004,elderly,normal
24.1,43.1,2.5,5.6,0.66,female,45,181.0,80.3,24.5,0.945,0.862,0.875,0.43333333333333346,0.33999999999999997,middle,normal
19.9,46.7,7.3,4.6,0.15,male,43,174.3,67.7,22.3,0.945,0.934,0.635,0.6166666666666667,0.85,middle,normal
32.6,63.3,10.5,1.4,0.91,female,80,162.9,70.4,26.5,0.41999999999999993,0.734,0.375,0.7833333333333333,0.0,elderly,overweight
19.9,70.3,3.4,2.9,0.59,female,83,179.0,56.7,17.7,0.845,0.5940000000000001,0.8300000000000001,0.6583333333333333,0.31000000000000005,elderly,underweight
14.1,47.4,0.1,1.2,0.79,male,42,175.6,64.0,20.8,0.655,0.948,0.995,0.9,0.20999999999999996,middle,normal
22.0,83.3,5.1,9.7,0.8,female,20,161.9,54.5,20.8,0.95,0.3340000000000001,0.745,0.09166666666666676,0.19999999999999996,young,normal
39.4,59.2,14.5,1.6,0.29,male,61,169.0,53.8,18.8,0.18000000000000008,0.816,0.17500000000000002,0.8666666666666667,0.61,senior,normal
16.8,51.5,10.4,7.1,0.55,male,59,165.1,75.7,27.8,0.79,0.97,0.48,0.4083333333333333,0.44999999999999996,senior,overweight
28.4,65.3,6.0,4.1,0.96,male,23,196.3,64.7,16.8,0.7300000000000001,0.6940000000000001,0.7,0.6583333333333334,0.040000000000000036,young,underweight
23.0,86.7,2.9,2.7,0.14,male,56,175.3,50.5,16.4,1.0,0.2659999999999999,0.855,0.775,0.86,senior,underweight
12.1,75.6,5.3,7.7,0.7,female,69,171.9,102.7,34.8,0.5549999999999999,0.2880000000000001,0.735,0.2583333333333333,0.20000000000000004,elderly,obese
24.6,22.8,2.5,5.5,0.96,female,40,174.7,53.1,17.4,0.9199999999999999,0.45599999999999996,0.875,0.44166666666666676,0.040000000000000036,middle,underweight
31.1,43.3,1.6,4.8,0.34,female,67,183.8,86.4,25.6,0.49499999999999994,0.8659999999999999,0.92,0.5000000000000001,0.5599999999999999,elderly,overweight
25.4,52.9,13.6,7.1,0.87,male,60,169.2,47.9,16.7,0.8800000000000001,0.9420000000000001,0.22000000000000006,0.4083333333333333,0.13,senior,underweight
36.2,42.0,15.0,5.9,0.94,female,36,164.1,76.8,28.5,0.33999999999999986,0.84,0.15,0.4083333333333333,0.06000000000000005,middle,overweight
18.7,69.0,2.5,3.6,0.76,male,68,178.4,66.2,20.8,0.885,0.62,0.875,0.7,0.13999999999999999,elderly,normal
12.6,77.8,0.8,6.7,0.27,female,28,168.3,60.6,21.4,0.48,0.44400000000000006,0.96,0.3416666666666667,0.73,young,normal
38.1,71.2,4.9,8.0,0.37,female,29,159.3,73.0,28.8,0.24499999999999994,0.576,0.755,0.23333333333333336,0.63,young,overweight
21.3,89.3,6.9,0.3,0.08,female,25,157.4,70.9,28.6,0.915,0.21400000000000008,0.655,0.875,0.92,young,overweight
27.3,39.1,3.1,5.6,0.84,male,41,185.3,57.8,16.8,0.7849999999999999,0.782,0.845,0.5333333333333334,0.16000000000000003,middle,underweight
33.8,81.2,4.5,0.7,0.86,female,58,171.3,57.1,19.5,0.5600000000000002,0.3759999999999999,0.775,0.8416666666666667,0.14,senior,normal
19.7,73.7,3.0,2.2,0.65,female,53,164.1,46.4,17.2,0.835,0.526,0.85,0.7166666666666667,0.35,senior,underweight
31.5,45.4,11.6,6.7,0.38,male,72,167.7,74.6,26.5,0.375,0.9079999999999999,0.42000000000000004,0.44166666666666665,0.52,elderly,overweight
14.1,71.4,10.7,10.4,0.12,female,26,178.1,51.2,16.1,0.5549999999999999,0.5719999999999998,0.3650000000000001,0.0333333333333333,0.88,young,underweight
18.7,27.3,9.5,10.6,0.77,male,64,167.1,70.1,25.1,0.885,0.546,0.525,0.1166666666666667,0.12999999999999998,senior,overweight
14.3,75.3,5.8,0.8,0.74,female,32,155.5,78.9,32.6,0.665,0.2940000000000001,0.71,0.8333333333333334,0.26,middle,obese
34.3,57.3,13.6,5.0,0.92,male,65,173.3,73.1,24.3,0.43500000000000016,0.8540000000000001,0.32000000000000006,0.5833333333333333,0.0,elderly,normal
16.7,40.5,14.5,7.0,0.74,male,59,182.1,59.2,17.9,0.7849999999999999,0.81,0.17500000000000002,0.41666666666666663,0.26,senior,underweight
31.5,65.9,2.6,1.8,0.84,female,77,181.4,83.6,25.4,0.475,0.6819999999999999,0.87,0.75,0.060000000000000026,elderly,overweight
38.3,64.9,3.3,9.2,0.76,male,29,164.4,63.9,23.6,0.23500000000000015,0.702,0.835,0.2333333333333334,0.24,young,normal
25.8,34.7,7.9,8.9,0.65,male,19,182.7,50.0,15.0,0.86,0.6940000000000001,0.605,0.2583333333333333,0.35,young,underweight
26.2,22.1,1.4,10.8,0.46,male,24,172.1,65.7,22.2,0.8400000000000001,0.44200000000000006,0.93,0.09999999999999998,0.54,young,normal
23.8,50.4,6.5,0.1,0.91,male,20,182.4,78.8,23.7,0.96,0.992,0.675,0.9916666666666667,0.08999999999999997,young,normal
19.8,59.9,8.7,2.6,0.67,male,20,175.7,59.9,19.4,0.9400000000000001,0.802,0.5650000000000001,0.7833333333333333,0.32999999999999996,young,normal
24.3,81.4,7.8,9.9,0.43,male,44,154.8,83.2,34.7,0.9349999999999999,0.17199999999999988,0.61,0.17499999999999993,0.5700000000000001,middle,obese
28.1,85.0,5.0,8.0,0.13,female,57,187.5,58.4,16.6,0.845,0.30000000000000004,0.75,0.23333333333333336,0.87,senior,underweight
39.6,57.0,8.1,10.7,0.33,male,50,170.5,60.5,20.8,0.16999999999999993,0.86,0.595,0.10833333333333339,0.6699999999999999,senior,normal
38.1,72.8,14.4,0.7,0.57,male,18,175.8,54.3,17.6,0.24499999999999994,0.544,0.18000000000000002,0.9416666666666667,0.43000000000000005,young,underweight
35.9,50.8,3.1,7.2,0.31,female,25,156.6,80.3,32.7,0.3550000000000001,0.9840000000000001,0.845,0.30000000000000004,0.69,young,obese
36.7,72.2,9.8,6.8,0.26,female,49,175.1,69.2,22.6,0.41499999999999987,0.5559999999999999,0.51,0.33333333333333337,0.74,middle,normal
24.0,34.3,0.7,0.4,0.55,female,65,181.0,55.3,16.9,0.95,0.6859999999999999,0.965,0.8666666666666667,0.35,elderly,underweight
29.7,46.0,1.0,6.2,0.21,female,21,189.4,64.1,17.9,0.765,0.92,0.95,0.3833333333333333,0.79,young,underweight
36.9,64.4,8.3,7.3,0.81,female,36,184.0,23.9,7.1,0.4050000000000001,0.712,0.585,0.29166666666666674,0.18999999999999995,middle,underweight
21.8,21.3,1.6,2.3,0.51,female,49,175.5,81.7,26.5,0.9400000000000001,0.42600000000000005,0.92,0.7083333333333334,0.49,middle,overweight
